@relation images
@attribute faces_detected_up real
@attribute faces_detected_right real
@attribute faces_detected_down real
@attribute faces_detected_left real
@attribute reg0r-avg real
@attribute reg0r-var real
@attribute reg0g-avg real
@attribute reg0g-var real
@attribute reg0b-avg real
@attribute reg0b-var real
@attribute reg1r-avg real
@attribute reg1r-var real
@attribute reg1g-avg real
@attribute reg1g-var real
@attribute reg1b-avg real
@attribute reg1b-var real
@attribute reg2r-avg real
@attribute reg2r-var real
@attribute reg2g-avg real
@attribute reg2g-var real
@attribute reg2b-avg real
@attribute reg2b-var real
@attribute reg3r-avg real
@attribute reg3r-var real
@attribute reg3g-avg real
@attribute reg3g-var real
@attribute reg3b-avg real
@attribute reg3b-var real
@attribute class { "right", "down", "up", "left" }
@data
3,0,1,1,0.2751781322,0.0360425356,0.3839590567,0.0822259897,0.3687210648,0.0988586997,0.3575457538,0.0522688112,0.4007631655,0.0503520708,0.3010986328,0.0376155234,0.4643768819,0.0297185922,0.5250443947,0.0355282575,0.4182293275,0.0365075604,0.1788611315,0.0283091445,0.2202712419,0.0329514064,0.1798660439,0.0227133966,"up"
0,0,0,2,0.5456542969,0.0822067134,0.5536388338,0.0775947988,0.5452634189,0.1039918415,0.3472021231,0.1223683494,0.3722524692,0.1170612705,0.3881064301,0.1304786331,0.6400655198,0.0304059642,0.7480519305,0.0122417453,0.9152522379,0.0009987527,0.2434513859,0.0398068981,0.2447742531,0.0328092173,0.2091040229,0.0320435711,"left"
1,0,0,0,0.5540147261,0.0630657211,0.5657473477,0.064278163,0.5498157848,0.08032543,0.508281361,0.0803780308,0.5234180797,0.0821287411,0.5220947266,0.0871332735,0.7875388774,0.0006881496,0.8537007553,0.0001540253,0.894921875,3.29E-005,0.0795875296,0.0011352266,0.090850859,0.0012603163,0.0766680243,0.0012043991,"left"
0,1,2,0,0.3439019895,0.0105029184,0.3720715093,0.0171024121,0.4480207855,0.0194803781,0.2456940296,0.0058584672,0.3206535788,0.0103631773,0.2879889993,0.0079715415,0.2902522613,0.0414717548,0.3712023457,0.04615125,0.4087365214,0.0622477614,0.4232755647,0.0069965513,0.3277800491,0.0307727912,0.3606989089,0.0365063973,"down"
1,1,0,2,0.6384707436,0.0769711717,0.6104426409,0.0701201213,0.5762781331,0.0648799546,0.649777111,0.0258362915,0.5801805882,0.0256133691,0.4986768337,0.027036695,0.8874753964,0.0473278663,0.8617443648,0.0612701678,0.8203226111,0.0780973524,0.3608394225,0.0215406523,0.3291832938,0.0198935367,0.2971479994,0.0176234845,"left"
0,0,0,0,0.4916978316,0.1168401824,0.4669342041,0.1196534553,0.4280631325,0.1282610029,0.0964993564,0.0071978406,0.1409135298,0.0205725466,0.1406860352,0.0253198868,0.1133590047,0.0158737194,0.1033045764,0.0130141658,0.0819257257,0.0084296165,0.6540858264,0.0995844066,0.6540784212,0.0894891596,0.6052447423,0.0964723564,"right"
1,0,2,0,0.0321974321,0.0001669111,0.0338495428,0.0002128801,0.0291512229,0.0001174324,0.2927925803,0.0248220903,0.2922654585,0.0190067384,0.0808577104,0.0026066078,0.2057057168,0.0152366098,0.1903324941,0.01067877,0.0775122186,0.0018346638,0.1588510812,0.0230993294,0.1634608264,0.0242419559,0.0695293987,0.0076124594,"up"
0,0,0,0,0.3492390951,0.0200464467,0.231656901,0.01156723,0.1749064128,0.0071606453,0.3192586263,0.0044678549,0.2350585938,0.0035272058,0.1212605794,0.0031243523,0.3506539432,0.0125544164,0.2386076776,0.0087497251,0.1580779944,0.0047716818,0.2887959175,0.027720792,0.1754330606,0.0070856524,0.14938414,0.0038003275,"up"
0,0,0,1,0.0489668413,0.001757635,0.0658014471,0.0027235882,0.0433002819,0.0008859565,0.7605313388,0.0083753293,0.8090778698,0.004092356,0.8856756037,0.000872044,0.5427965788,0.1499612449,0.5510293246,0.1455403223,0.5491928318,0.1451502586,0.3263107227,0.0591289996,0.3850136996,0.0793730459,0.4297152696,0.1175652591,"down"
0,0,0,0,0.6584326172,0.0029392669,0.7927856445,0.0014675663,0.9179125977,0.0009033076,0.3824633789,0.0499886152,0.3188330078,0.0474274681,0.333671875,0.0617503334,0.5361703099,0.0649816837,0.532299927,0.0563707744,0.4682217759,0.0604449302,0.3749804361,0.065940156,0.392121635,0.062877332,0.3664310309,0.0878342652,"up"
0,0,1,0,0.2296336781,0.038375634,0.2476834384,0.0411013019,0.2156594016,0.0444636628,0.3935477517,0.0853779884,0.437389027,0.1003204353,0.4499594949,0.132458214,0.3515402844,0.0529398692,0.3309852636,0.0444716301,0.3082142328,0.0351086012,0.6792709568,0.087022183,0.7064999259,0.0831639147,0.6894198015,0.1069606788,"right"
0,0,0,0,0.436887207,0.0339363062,0.4560131836,0.0186760551,0.4833300781,0.0148951484,0.4106713867,0.044571449,0.4373828125,0.0576538521,0.2961181641,0.0239493173,0.2675976889,0.0156759153,0.2390279372,0.0180416359,0.2357542519,0.0181579544,0.3882936404,0.0476814521,0.3738489931,0.047368414,0.2952283754,0.0307188225,"down"
1,1,2,0,0.2008590133,0.0288568436,0.2895525897,0.0730954629,0.2612910518,0.0889166627,0.3282461661,0.0422776535,0.3692527488,0.0420377888,0.2381745515,0.0255952509,0.360560869,0.0388003984,0.3961357319,0.045430324,0.3343173352,0.0494268274,0.2607934585,0.0351768871,0.3037646213,0.0402633463,0.2177897236,0.0230699334,"up"
0,0,0,0,0.5214585058,0.0685905046,0.5207729719,0.0077111192,0.4542567777,0.0083771332,0.2425237997,0.0258901615,0.4234788907,0.0338330849,0.4561128932,0.0554845599,0.217361686,0.006394941,0.47265625,0.0109284593,0.5072864928,0.0116586171,0.5535665011,0.0293348937,0.5052342025,0.032801332,0.4118291253,0.02489328,"right"
0,1,0,0,0.5059772838,0.0188313909,0.4500052712,0.017053056,0.5045831854,0.0211981071,0.6255507036,0.0043228921,0.6118233421,0.0023860538,0.7385503596,0.0017605296,0.5316702459,0.0029837411,0.5267568868,0.0016656189,0.6530250296,0.0021399028,0.5244538655,0.0088510968,0.5135626481,0.0111785589,0.6197089751,0.0208479666,"down"
0,0,0,0,0.5148634477,0.019296841,0.5910491943,0.0252274537,0.6573153409,0.0334723025,0.6193043102,0.00019371,0.6237584894,0.0001835202,0.6226945357,0.0002175303,0.1878591528,0.0582677482,0.2120427281,0.0682943775,0.2045430983,0.0798480855,0.1632979117,0.0440856511,0.181725785,0.0486106294,0.1714158768,0.053248624,"up"
2,1,0,1,0.8672659286,0.0047616848,0.8786342799,0.0045550946,0.9226769956,0.0043939869,0.4607515483,0.0805568003,0.4638203833,0.0787080609,0.4602303777,0.0816177299,0.5898353241,0.0639444964,0.6019045918,0.0621523736,0.6440560289,0.0699978167,0.503776491,0.0410583236,0.518666752,0.0435636681,0.5412953651,0.0567840603,"up"
4,0,0,0,0.5215930939,0.0462832631,0.4306545258,0.0672428868,0.3378219604,0.0762861324,0.420293808,0.0196052598,0.3544387817,0.0236255647,0.3464012146,0.0289297893,0.4102122718,0.0628872757,0.3863062256,0.0690908309,0.3759880215,0.0705181441,0.227115079,0.0390084706,0.2139092039,0.0403778911,0.2066340042,0.0420946635,"up"
0,0,0,0,0.5031811523,0.0602415454,0.5252587891,0.0576476114,0.3620141602,0.0509405198,0.5225585938,0.0754536533,0.4886010742,0.0818569972,0.411652832,0.0926100363,0.3229699238,0.0820217554,0.3947040641,0.1046178325,0.3408904163,0.1408347636,0.4534999739,0.0529716882,0.3792127504,0.0574115457,0.2657032554,0.053068865,"left"
1,1,2,2,0.4220345237,0.0259104442,0.5011485707,0.0082516808,0.4720972235,0.0181817864,0.4520624334,0.0689342869,0.4770993319,0.073097759,0.3891143799,0.0872062979,0.4516124852,0.0305513691,0.4725174023,0.0312619346,0.439001407,0.0321394014,0.3830216973,0.0785137372,0.5856209271,0.0785921152,0.3702921357,0.0523794899,"down"
0,0,0,0,0.8147094727,0.0520214854,0.834979248,0.048459303,0.8586120605,0.0545572897,0.485736084,0.0188623261,0.4506958008,0.020336449,0.4015441895,0.0218658015,0.6459205021,0.0340308517,0.6377157427,0.0447339449,0.6331638991,0.0634972203,0.2566112055,0.0472857677,0.2539144221,0.0402832988,0.2618821914,0.0363420674,"up"
2,0,0,1,0.5752742992,0.0265337891,0.4896204331,0.0243074911,0.4319517846,0.0190282302,0.2984762753,0.0164523102,0.3198577282,0.0219324886,0.3618415384,0.041704737,0.4027110589,0.0337188445,0.3087342856,0.0312361438,0.2674711263,0.029858566,0.3192568862,0.0263763726,0.2986780075,0.021301169,0.3009920534,0.0223347429,"up"
0,0,0,0,0.7139770508,0.0088909267,0.6081848145,0.0085994145,0.6787536621,0.0104999166,0.3622680664,0.0338122593,0.6512878418,0.01533156,0.78359375,0.0503554726,0.531944626,0.003861683,0.5227183577,0.0035108558,0.533431943,0.0032535652,0.4540239278,0.0480836585,0.4658243985,0.0301832215,0.5562728818,0.0486576372,"up"
1,0,0,1,0.3334716797,0.0280393413,0.2837597656,0.0243226424,0.2687783203,0.0246490112,0.5931894531,0.0045050416,0.5670517578,0.0105435935,0.5531386719,0.0161567122,0.5359015385,0.0066584656,0.4109119621,0.0187100126,0.3376534877,0.0309767183,0.4447561395,0.0388033153,0.4250998061,0.0423558219,0.4200938647,0.0435185127,"right"
0,0,0,0,0.7451997645,0.0633957622,0.6904667873,0.0640293393,0.6288152957,0.0651556381,0.2245758655,0.0387016453,0.2814295152,0.0412770117,0.1836751302,0.0364452745,0.1808517094,0.0717997998,0.1891944118,0.0697923835,0.1835362582,0.0695924141,0.3990475521,0.1348679471,0.4277902698,0.1280384142,0.3794667953,0.1452782359,"down"
0,1,1,0,0.2125452215,0.0766626704,0.2374808572,0.094894901,0.2557289817,0.1203374801,0.4507612749,0.0827902495,0.4805561412,0.0927257191,0.4978221547,0.1062365157,0.1273400474,0.0594213173,0.1344657139,0.0667672329,0.129809686,0.060952174,0.3428798874,0.0318130082,0.3454087678,0.0324945352,0.3446886108,0.0277493964,"left"
1,0,1,2,0.8462191495,0.0004252567,0.8659279563,0.0002347839,0.8824962269,0.0002108246,0.1952597878,0.0072133405,0.2324579412,0.0091534406,0.1947701194,0.0070346741,0.5305835308,0.0642957684,0.567431872,0.0788931791,0.5821886108,0.1030147576,0.6016013774,0.0829362248,0.6106338863,0.0892342001,0.6048874408,0.1009451719,"up"
0,0,0,0,0.0232335871,0.0013133576,0.0207089511,0.001070375,0.0204675848,0.00106331,0.0694843639,0.0041826662,0.0609269576,0.003555381,0.0581706654,0.0031772525,0.0640662026,0.0054205062,0.0682890255,0.0065333999,0.0900770142,0.0156873548,0.0595342121,0.0037281032,0.0562999852,0.0033616302,0.0554409805,0.0033171486,"up"
2,1,0,0,0.7581152822,0.047903619,0.7319443647,0.0532037007,0.7422557158,0.0507047597,0.2803452436,0.0228018148,0.3733257219,0.0158304858,0.3008291207,0.0188538959,0.4846257282,0.1213949266,0.5792269266,0.0831370154,0.5037736994,0.1041612987,0.4295948743,0.0308758579,0.4728910083,0.0331747669,0.5109362224,0.0410516188,"up"
0,0,0,1,0.2628535518,0.0457551994,0.3123960142,0.0511862741,0.4627760899,0.0644368759,0.192141686,0.0411538025,0.1907838421,0.041834591,0.2251790365,0.0440290408,0.5333647072,0.0951714674,0.5217954208,0.0809168001,0.579969057,0.0667777786,0.5630594784,0.0819481024,0.6050486362,0.1011250101,0.6665306683,0.1073052003,"down"
0,3,0,1,0.7956280669,0.0483483301,0.7984851175,0.0486912457,0.8103501501,0.0491080882,0.9024305107,0.0074808818,0.8995472301,0.0075966524,0.9186628357,0.0068612207,0.8753302968,0.0024221441,0.8761100386,0.0028204537,0.8897668316,0.0032204293,0.6342664093,0.0079350369,0.6499909508,0.0092606615,0.6914605454,0.0106181347,"right"
2,1,0,0,0.5518271484,0.0018748712,0.5320556641,0.0023362993,0.3814160156,0.0020713988,0.1983779297,0.0557857577,0.1762597656,0.0311342238,0.1361826172,0.0175841814,0.4812609448,0.0184295771,0.5096066649,0.0178589444,0.4450493037,0.074898445,0.5808012633,0.0434400458,0.5588686729,0.0462506221,0.4770081096,0.0602795713,"up"
2,0,5,0,0.4367345174,0.0128017268,0.5343284607,0.0175667159,0.5187428792,0.0197856767,0.722231547,0.0190491065,0.8907203674,0.0115382928,0.8998718262,0.0104362757,0.5083809595,0.0250009641,0.6904373235,0.0238777735,0.7128397182,0.0226067319,0.5395393272,0.046933627,0.6828131788,0.0332325295,0.6698947247,0.0333908001,"down"
1,0,1,0,0.4685225053,0.0316010955,0.5608354048,0.0424604559,0.6581989635,0.0768149332,0.4597917037,0.0087609601,0.4591452859,0.0086361128,0.4614202326,0.0082564733,0.6156620261,0.0591082547,0.6489706754,0.0580116069,0.6949274289,0.0672002819,0.5131405509,0.0333561646,0.5288840344,0.0331044703,0.523150548,0.0405873203,"up"
3,0,0,0,0.2467027144,0.0382788429,0.2298140092,0.032695244,0.2106226141,0.0336159614,0.5204537132,0.0051936234,0.4363153631,0.005989026,0.4429404519,0.005123093,0.5222323015,0.0077979944,0.4795708679,0.0075413674,0.4702569609,0.0091897827,0.3927391884,0.0135962747,0.3441480302,0.0067883177,0.3318146475,0.0083288727,"up"
0,0,0,0,0.595450607,0.0466931584,0.4832069547,0.0405651549,0.5119652842,0.0661958199,0.2428026386,0.0238830859,0.1607055664,0.0220561329,0.0980164771,0.0100820637,0.2957906403,0.0396706963,0.2465696545,0.0363075693,0.156588563,0.0309780593,0.3652551359,0.0546869101,0.2141314902,0.0315337828,0.1573311657,0.0255799788,"up"
3,0,0,0,0.3954810427,0.081056592,0.4007107919,0.074227607,0.3771683542,0.0689683334,0.3193402207,0.0525784743,0.3137560393,0.0443849724,0.2778448808,0.0374090544,0.2724473642,0.0277681907,0.2649934848,0.0201933081,0.2555907667,0.0154831645,0.2227148295,0.0283045982,0.2262067369,0.0283093306,0.2361995359,0.0284649335,"right"
0,2,0,1,0.1164772727,0.0062199664,0.1254896684,0.0066235973,0.0893859863,0.0060094559,0.417158647,0.0568351252,0.4159545898,0.0539784394,0.3451135809,0.0671927704,0.0926410693,0.0033840881,0.0995371742,0.0033455711,0.0596230746,0.0027843565,0.2289636404,0.0184841336,0.2347267476,0.0177646647,0.2294023993,0.0154483217,"right"
0,1,1,0,0.4683754661,0.0714557285,0.467880249,0.073431196,0.3963997581,0.0815352997,0.5552687211,0.0212197014,0.5875466087,0.0274562411,0.3160025857,0.0202213901,0.7604098786,0.0283866564,0.7633127222,0.0306556569,0.5928076866,0.0460019095,0.2400011108,0.044906052,0.2299263181,0.0440972229,0.1707771771,0.022455791,"up"
2,0,0,0,0.3561234086,0.0369133019,0.4254964193,0.0445499209,0.3293719256,0.0289524884,0.3175790292,0.0963665701,0.3552571615,0.1004252233,0.3365062572,0.083616509,0.3207480022,0.0615935994,0.3675120155,0.0594964627,0.362149668,0.0459330844,0.4856236006,0.0416098515,0.5401820182,0.0441357789,0.4291711705,0.0342581653,"up"
0,0,0,0,0.3708724976,0.0570613699,0.3840427399,0.0478266914,0.3510875702,0.0441746021,0.5701828003,0.0699896197,0.5718326569,0.0528378847,0.464017868,0.0486438383,0.5213723313,0.0025990098,0.5209598069,0.0030905895,0.4997377159,0.0033547262,0.88018202,0.0340248652,0.7868623696,0.0247136616,0.3689751059,0.0667985495,"right"
0,0,0,0,0.1895294189,0.0407554178,0.1574027322,0.0277670935,0.1486885764,0.0260832167,0.4667483243,0.1346126338,0.3843342174,0.1215272148,0.3254796808,0.1229292565,0.5633312352,0.001714086,0.4677947275,0.0010750418,0.4717583679,0.0013818064,0.0666339603,0.0004978403,0.052014218,0.0003052755,0.047369298,0.000290808,"right"
1,1,0,0,0.4680092551,0.0934296019,0.4714702259,0.0940556494,0.3990908536,0.1160380744,0.5000194203,0.0908869393,0.5289833762,0.0970643643,0.5042877197,0.1253546159,0.8156786878,0.0054851355,0.86401992,0.0012346136,0.9111689129,0.0001422553,0.1616558057,0.0105055754,0.1572367447,0.0078932802,0.1203328643,0.0040463773,"left"
4,0,1,0,0.0506469727,0.0251282988,0.0343465169,0.0148269296,0.0150227865,0.0054092595,0.2347452799,0.0786453624,0.2220255534,0.0830141063,0.2138264974,0.0846725606,0.1043099321,0.0514289157,0.0656881093,0.0270424789,0.0308854892,0.0080039096,0.0152496083,0.0052072503,0.0057233635,0.0016762275,0.0035145369,0.0006732735,"up"
1,0,0,2,0.6273359375,0.0981427596,0.6060029297,0.1041736229,0.5893935547,0.1094363551,0.4791464844,0.0370547168,0.4889423828,0.0409849717,0.5210527344,0.0509104811,0.4614143804,0.0073026453,0.3754417007,0.009605691,0.3134081575,0.0155079428,0.6132669175,0.0718462015,0.5894307142,0.0807825308,0.5511421677,0.0959738408,"up"
0,0,0,0,0.5200250799,0.0782812454,0.5567183061,0.0948479549,0.5883997137,0.1279733407,0.4206848145,0.0740068749,0.4945859042,0.0874201027,0.5670304732,0.1357242958,0.2442998371,0.0061702927,0.2591102636,0.0059210329,0.2176077459,0.0083997434,0.8314740077,0.0027066348,0.8674059538,0.0014766849,0.9029824496,0.0006738497,"right"
0,0,0,0,0.6986754967,0.0291230238,0.510108392,0.0178665856,0.2769815811,0.007379666,0.5933684292,0.004643301,0.7439142695,0.0013303181,0.8225243171,0.0003027594,0.6249913769,0.0187501549,0.5447106098,0.0226581203,0.4169512279,0.0515756927,0.6513952125,0.0128824361,0.5951210679,0.0282399156,0.4873585817,0.0698601839,"down"
0,0,0,0,0.2745654297,0.0136664638,0.4058837891,0.018820228,0.3092431641,0.0253655412,0.2386230469,0.0238680625,0.2684228516,0.0233993643,0.2580126953,0.0246182041,0.4751842078,0.0371052554,0.525527801,0.0395787666,0.4592783236,0.0548421831,0.2843658549,0.0328405506,0.3744447638,0.0338810673,0.5110524666,0.0928039704,"left"
0,0,1,0,0.3379318882,0.0102547105,0.388328015,0.0106876158,0.3017543739,0.0116549725,0.2412556393,0.0466731302,0.2824741417,0.0538855598,0.2598011572,0.0482673632,0.2696941548,0.0502338296,0.408490808,0.0561969779,0.3892767025,0.0593667049,0.3285010675,0.0234759794,0.5217841892,0.009840377,0.4594869537,0.0177526343,"down"
0,0,0,2,0.3567375223,0.0425428046,0.3948905036,0.0300187219,0.4591614718,0.0284228234,0.4558307865,0.0513751339,0.4101258905,0.035561447,0.4443372025,0.0430032132,0.5080467402,0.0492258058,0.6126526774,0.0728546023,0.7004455619,0.1001565017,0.903813228,0.0248033128,0.8299601623,0.017774642,0.8053935909,0.0122147282,"left"
1,0,3,1,0.3338109797,0.042104756,0.2812721946,0.0414612288,0.2169952393,0.0362307632,0.169708252,0.004230562,0.1542413885,0.0032310238,0.1180849942,0.0022212719,0.2653787767,0.0111021258,0.2570682761,0.0116554398,0.2239817832,0.0132554116,0.3644327607,0.0634412478,0.3156972008,0.0394945008,0.2249315018,0.0301234179,"up"
3,0,0,1,0.4503156874,0.0930757742,0.3494737413,0.0437976998,0.2073465983,0.0117831825,0.409620497,0.0105640535,0.4571329753,0.0273883107,0.5088212755,0.0483611514,0.2939487073,0.0059674629,0.3261764014,0.0052126667,0.3107958249,0.0080638942,0.7343071046,0.0618252493,0.6880748479,0.0742604475,0.637207597,0.0840237417,"left"
1,0,0,0,0.3754730225,0.0214583316,0.3931593461,0.0294396208,0.3645990545,0.0431144536,0.3213847767,0.0606288304,0.3140633323,0.058739391,0.2824804133,0.0610329325,0.5732560723,0.0580517943,0.3836048578,0.0382662312,0.3194497927,0.0377404603,0.171875,0.0375568987,0.1778158323,0.029297747,0.2185907879,0.0392633989,"right"
0,0,1,0,0.4769190008,0.026277713,0.434668801,0.0203815575,0.0831437544,0.0011634046,0.080956199,0.0005965867,0.0853535045,0.0005453828,0.0659138073,0.0003932403,0.1800744224,0.0334870129,0.1733652992,0.0277756379,0.1011329976,0.0121065727,0.2088825533,0.0418560883,0.2028695201,0.035127099,0.1042394846,0.0124718475,"down"
0,1,0,0,0.5425576324,0.0671028513,0.398159205,0.0451518851,0.2548676328,0.0322932849,0.6916643054,0.0330939047,0.4595460249,0.025462265,0.2897038435,0.027295482,0.794633709,0.0163870105,0.5646738837,0.0229743128,0.3933196047,0.0331603239,0.5591801931,0.0270209045,0.4188399887,0.017918648,0.2590443675,0.0111298086,"left"
0,0,0,0,0.3108381792,0.0575213884,0.2684423273,0.0513406243,0.2216727517,0.0392123812,0.3048012473,0.0304763621,0.2721710205,0.0331536152,0.209615534,0.0287420884,0.233221638,0.0319135263,0.1637736967,0.0239518909,0.1253332346,0.0212797383,0.5472082346,0.0748235089,0.5405268809,0.0841560434,0.5026177429,0.0907869921,"up"
0,0,0,2,0.6382157175,0.0052013241,0.6391901384,0.005214021,0.629545513,0.004681258,0.2545487253,0.016973158,0.2317804705,0.0159170989,0.2102307771,0.0156204516,0.7467824159,0.0146014837,0.6705748217,0.0080828446,0.5053950256,0.0045134363,0.2133349717,0.0092569175,0.2119676413,0.0094503522,0.21659399,0.0095898873,"left"
1,0,0,0,0.4933013916,0.0917046071,0.4698514071,0.0848393447,0.3992378928,0.0873893758,0.2664892023,0.0905178307,0.2924346924,0.1042803329,0.3151037043,0.119420712,0.4693720379,0.1363479722,0.5024955569,0.1558108709,0.5371852784,0.1742478697,0.0445108857,0.0028977102,0.0540839751,0.0033909197,0.0416783916,0.002972866,"left"
1,0,0,0,0.326862682,0.010123751,0.3874567205,0.0063243969,0.4551128041,0.0055700203,0.3707164418,0.0059597586,0.2217587558,0.0016937166,0.0830258456,0.0003293668,0.1545579088,0.0112052019,0.1649677873,0.0127511819,0.1710659805,0.0155867192,0.4701532879,0.0846179669,0.4438481191,0.0897901668,0.4344157287,0.1083726825,"up"
0,0,0,1,0.4576760616,0.0356417427,0.4521718002,0.0388044553,0.4172491776,0.053691401,0.5378476376,0.0422602592,0.5285399222,0.0456713372,0.4936266447,0.0630638182,0.7470610119,0.0010939189,0.8000248016,0.000191301,0.8298611111,0.0001256442,0.2220610119,0.0180515198,0.1990079365,0.0179383333,0.1858382937,0.0163186208,"left"
0,0,0,0,0.3047557158,0.0147872532,0.2560999253,0.012616268,0.2097167969,0.0159954896,0.4973168467,0.0564431022,0.5205592735,0.0519079084,0.6034222771,0.0434316286,0.3556220615,0.0118785258,0.3576502453,0.0162167562,0.3852175746,0.0244175981,0.6430396566,0.0665007681,0.5919358136,0.0878626177,0.5908642299,0.1040375309,"right"
0,0,0,1,0.2944664832,0.0072833344,0.2463416856,0.0062658259,0.2187702396,0.0076049939,0.8351177947,0.00102057,0.853069088,0.0007152935,0.9040995385,0.0004652059,0.5491398835,0.0629078713,0.5552486653,0.0727918831,0.573595233,0.0954893765,0.512258008,0.0375910329,0.5568327357,0.0340635936,0.6326524078,0.0375916732,"down"
0,1,1,0,0.4354990043,0.0351957504,0.4104327034,0.0295653841,0.4482014974,0.0272562207,0.3486364028,0.0305685787,0.380086263,0.0283059987,0.3571454216,0.0310916417,0.5150979916,0.0217290863,0.5256653082,0.0230168628,0.5638606398,0.0198267018,0.4783239856,0.0557263554,0.4549072465,0.0489301631,0.4787376073,0.0551702142,"down"
1,1,0,0,0.281882053,0.0485321324,0.3159966363,0.047615763,0.2312897859,0.0345661345,0.2335982711,0.0391302045,0.3011203342,0.0702844989,0.259898546,0.0679637096,0.2804489654,0.044212873,0.3238882026,0.0500146953,0.2485595854,0.0334702043,0.5554800899,0.0263423234,0.5916074737,0.0414505612,0.4873426884,0.0584429861,"down"
0,0,0,0,0.5284049294,0.0843665339,0.5629536022,0.0856598671,0.5366002863,0.0861778377,0.3915932395,0.0154987844,0.39132413,0.0169709476,0.4133342396,0.0198082226,0.5401751333,0.0256207204,0.5660656102,0.0299945268,0.5297819165,0.0236676616,0.2674522364,0.0125984901,0.2838677429,0.0147418156,0.2614891884,0.0138916935,"up"
1,1,0,0,0.2253154408,0.026421742,0.1999456232,0.0250258581,0.1778300892,0.0287741548,0.4495974454,0.0049527154,0.4140860818,0.0040722375,0.2970511697,0.0023171971,0.6197830273,0.0297426228,0.6161100415,0.035678198,0.5513903288,0.0637020867,0.3794857079,0.0355154214,0.3419246149,0.0315549968,0.2278361967,0.0217515099,"up"
0,0,1,0,0.1125377308,0.0115223472,0.2516174316,0.0112726645,0.3376187411,0.0209537439,0.4501925382,0.1386045163,0.4848535711,0.1658657287,0.5176696777,0.1902833335,0.199096564,0.0331563502,0.2298726303,0.0375019732,0.2552706605,0.0578454443,0.6354413507,0.1013643408,0.674402029,0.0925382349,0.7101229265,0.0798273186,"down"
3,0,0,0,0.3802837852,0.0777225592,0.3519958092,0.0698291088,0.2841085472,0.0636800943,0.3219422599,0.0573273428,0.2924448986,0.0480719595,0.2928329367,0.0439625991,0.1229039634,0.0027046338,0.0625606292,0.0027621755,0.0562465355,0.0015203357,0.3264187223,0.0279916886,0.2277057927,0.0296660418,0.1955723392,0.0239118421,"up"
2,0,0,0,0.4862993028,0.0359069366,0.4196183946,0.0088744832,0.3961825901,0.0088834911,0.3723364936,0.0126146065,0.4444122314,0.0090144252,0.2617577447,0.018592919,0.5742300659,0.0462949979,0.4138904983,0.0565716922,0.4490716433,0.0690168339,0.607985407,0.0807329585,0.6475548595,0.0781351302,0.6826251086,0.0927984551,"up"
3,1,0,0,0.293191386,0.0065045429,0.442411907,0.0178402339,0.6430853809,0.0580844678,0.7046429728,0.0441311736,0.6492255809,0.024833488,0.6570279611,0.0512516858,0.3497138562,0.1022144929,0.3559372304,0.0963539121,0.3264431892,0.1109063183,0.2784930436,0.0463753921,0.3090891933,0.0479159595,0.3139930705,0.0673610457,"up"
